Year,SpecialOrigin,OriginCode,SpecialDestination,DestinationCode,RefugeesData
2012,,VAR,,CAN,87
2012,,AGO,,CAF,9
2012,,BDI,,CAF,23
2012,,TCD,,CAF,861
2012,,COG,,CAF,13
2012,,COD,,CAF,10662
2012,,GIN,,CAF,5
2012,,CIV,,CAF,11
2012,,LBR,,CAF,10
2012,,RWA,,CAF,231
2012,,SLE,,CAF,6
2012,,SDN,,CAF,2174
2012,,TZA,,CAF,5
2012,,UGA,,CAF,5
2012,,CAF,,TCD,65874
2012,,CMR,,TCD,5
2012,,COG,,TCD,6
2012,,COD,,TCD,262
2012,,ERI,,TCD,35
2012,,ETH,,TCD,5
2012,,GIN,,TCD,5
2012,,CIV,,TCD,6
2012,,LBY,,TCD,500
2012,,RWA,,TCD,15
2012,,SOM,,TCD,12
2012,,SDN,,TCD,306960
2012,,SYR,,TCD,5
2012,,AFG,,CHN,7
2012,,PSE,,CHN,5
2012,,IRQ,,CHN,23
2012,,PAK,,CHN,52
2012,,RWA,,CHN,5
2012,,SOM,,CHN,48
2012,,VNM,,CHN,300897
2012,,AFG,,CHL,12
2012,,COD,,CHL,5
2012,,COL,,CHL,942
2012,,CRI,,CHL,5
2012,,CUB,,CHL,18
2012,,ECU,,CHL,18
2012,,PSE,,CHL,116
2012,,LKA,,CHL,6
2012,,NGA,,CHL,5
2012,,PER,,CHL,117
2012,,SLV,,CHL,5
2012,,VAR,,CHL,443
2012,,AGO,,CMR,12
2012,,BDI,,CMR,67
2012,,KHM,,CMR,5
2012,,CAF,,CMR,92094
2012,,TCD,,CMR,1972
2012,,COG,,CMR,65
2012,,COD,,CMR,456
2012,,GNQ,,CMR,8
2012,,ERI,,CMR,5
2012,,GAB,,CMR,5
2012,,GIN,,CMR,10
2012,,CIV,,CMR,108
2012,,LBR,,CMR,21
2012,,MRT,,CMR,5
2012,,NGA,,CMR,3223
2012,,RWA,,CMR,830
2012,,SDN,,CMR,65
2012,,TGO,,CMR,10
2012,,AGO,,COG,322
2012,,BDI,,COG,95
2012,,CAF,,COG,116
2012,,TCD,,COG,36
2012,,COD,,COG,89424
2012,,CIV,,COG,5
2012,,MRT,,COG,7
2012,,NGA,,COG,5
2012,,RWA,,COG,8404
2012,,SDN,,COG,32
2012,,BDI,,COD,9368
2012,,CAF,,COD,1691
2012,,CMR,,COD,7
2012,,COG,,COD,732
2012,,GIN,,COD,7
2012,,CIV,,COD,5
2012,,LBR,,COD,6
2012,,RWA,,COD,50736
2012,,SOM,,COD,29
2012,,SDN,,COD,2505
2012,,UGA,,COD,20
2012,,AGO,,COL,5
2012,,CUB,,COL,60
2012,,ECU,,COL,5
2012,,ERI,,COL,5
2012,,ETH,,COL,16
2012,,HUN,,COL,7
2012,,IRQ,,COL,5
2012,,LBR,,COL,5
2012,,NIC,,COL,24
2012,,PER,,COL,8
2012,,ROU,,COL,7
2012,,RUS,,COL,5
2012,,SLV,,COL,7
2012,Serbia & Kosovo,SRB1,,COL,7
2012,,SLE,,COL,5
2012,,SOM,,COL,11
2012,,VEN,,COL,17
2012,,STA,,COL,5
2012,,BLR,,CRI,8
2012,,BOL,,CRI,8
2012,,BGR,,CRI,13
2012,,COD,,CRI,5
2012,,COL,,CRI,10305
2012,,CUB,,CRI,818
2012,,CYP,,CRI,5
2012,,DOM,,CRI,6
2012,,ERI,,CRI,5
2012,,GEO,,CRI,15
2012,,GTM,,CRI,36
2012,,HTI,,CRI,38
2012,,HND,,CRI,44
2012,,IND,,CRI,7
2012,,IRN,,CRI,5
2012,,ISR,,CRI,16
2012,,LBR,,CRI,5
2012,,MEX,,CRI,8
2012,,NIC,,CRI,599
2012,,NGA,,CRI,18
2012,,PAN,,CRI,18
2012,,PER,,CRI,228
2012,,ROU,,CRI,5
2012,,RUS,,CRI,21
2012,,SLV,,CRI,114
2012,,SLE,,CRI,5
2012,,SOM,,CRI,15
2012,,UKR,,CRI,18
2012,,UZB,,CRI,7
2012,,VEN,,CRI,220
2012,,VAR,,CRI,7820
2012,,ERI,,CUB,8
2012,,SYR,,CUB,11
2012,,ESH,,CUB,347
2012,,AFG,,CYP,7
2012,,DZA,,CYP,5
2012,,EGY,,CYP,58
2012,,ARM,,CYP,23
2012,,BGD,,CYP,5
2012,,BIH,,CYP,15
2012,,CHN,,CYP,5
2012,,CMR,,CYP,8
2012,,COD,,CYP,12
2012,,ETH,,CYP,5
2012,,PSE,,CYP,1711
2012,,GEO,,CYP,85
2012,,IND,,CYP,5
2012,,IRN,,CYP,444
2012,,IRQ,,CYP,644
2012,,JOR,,CYP,16
2012,,KGZ,,CYP,5
2012,,LBN,,CYP,32
2012,,LKA,,CYP,22
2012,,MDA,,CYP,14
2012,,NGA,,CYP,5
2012,,PAK,,CYP,16
2012,,PHL,,CYP,8
2012,,RUS,,CYP,58
2012,Serbia & Kosovo,SRB1,,CYP,56
2012,,SLE,,CYP,14
2012,,SOM,,CYP,9
2012,,SDN,,CYP,5
2012,,SYR,,CYP,139
2012,,TUR,,CYP,158
2012,,UKR,,CYP,28
2012,,UZB,,CYP,5
2012,,YEM,,CYP,5
2012,,AFG,,CZE,241
2012,,ALB,,CZE,17
2012,,AGO,,CZE,23
2012,,ARM,,CZE,64
2012,,AZE,,CZE,23
2012,,BLR,,CZE,302
2012,,BIH,,CZE,11
2012,,BGR,,CZE,26
2012,,CHN,,CZE,9
2012,,CMR,,CZE,5
2012,,COG,,CZE,5
2012,,COD,,CZE,48
2012,,CUB,,CZE,109
2012,,ERI,,CZE,12
2012,,ETH,,CZE,10
2012,,GEO,,CZE,32
2012,,GHA,,CZE,11
2012,,GIN,,CZE,5
2012,,IRN,,CZE,39
2012,,IRQ,,CZE,159
2012,,KAZ,,CZE,193
2012,,KGZ,,CZE,40
2012,,LBR,,CZE,5
2012,,LKA,,CZE,14
2012,,MDA,,CZE,20
2012,,MMR,,CZE,127
2012,,NGA,,CZE,18
2012,,PAK,,CZE,23
2012,,ROU,,CZE,123
2012,,ZAF,,CZE,5
2012,,RUS,,CZE,441
2012,,SAU,,CZE,5
2012,Serbia & Kosovo,SRB1,,CZE,53
2012,,SLE,,CZE,5
2012,,SOM,,CZE,30
2012,,VNM,,CZE,65
2012,,SDN,,CZE,21
2012,,SYR,,CZE,54
2012,,TKM,,CZE,5
2012,,TGO,,CZE,5
2012,,TUR,,CZE,20
2012,,UKR,,CZE,105
2012,,UZB,,CZE,94
2012,,STA,,CZE,150
2012,,VAR,,CZE,8
2012,,AFG,,DNK,2515
2012,,ALB,,DNK,45
2012,,DZA,,DNK,9
2012,,AGO,,DNK,5
2012,,ARM,,DNK,62
2012,,AZE,,DNK,98
2012,,BDI,,DNK,47
2012,,BGD,,DNK,9
2012,,BTN,,DNK,5
2012,,BLR,,DNK,15
2012,,BIH,,DNK,143
2012,,CHN,,DNK,44
2012,,CMR,,DNK,6
2012,,COG,,DNK,5
2012,,COD,,DNK,71
2012,,ERI,,DNK,46
2012,,ETH,,DNK,18
2012,,PSE,,DNK,269
2012,,GEO,,DNK,20
2012,,GIN,,DNK,5
2012,,CIV,,DNK,9
2012,,IND,,DNK,25
2012,,IRN,,DNK,1529
2012,,IRQ,,DNK,1165
2012,,JOR,,DNK,14
2012,,KEN,,DNK,8
2012,,KGZ,,DNK,5
2012,,PRK,,DNK,9
2012,,LBY,,DNK,27
2012,,LBN,,DNK,56
2012,,LKA,,DNK,71
2012,,MKD,,DNK,15
2012,,MNG,,DNK,5
2012,,MAR,,DNK,5
2012,,MMR,,DNK,57
2012,,NPL,,DNK,8
2012,,NGA,,DNK,13
2012,,PAK,,DNK,36
2012,,ROU,,DNK,5
2012,,RUS,,DNK,842
2012,,RWA,,DNK,38
2012,Serbia & Kosovo,SRB1,,DNK,1192
2012,,SOM,,DNK,531
2012,,VNM,,DNK,16
2012,,SDN,,DNK,68
2012,,SYR,,DNK,1903
2012,,TJK,,DNK,5
2012,,TUR,,DNK,23
2012,,UGA,,DNK,13
2012,,UKR,,DNK,9
2012,,UZB,,DNK,8
2012,,ZWE,,DNK,9
2012,,STA,,DNK,244
2012,,VAR,,DNK,397
2012,,ERI,,DJI,292
2012,,ETH,,DJI,535
2012,,IRQ,,DJI,5
2012,,KEN,,DJI,9
2012,,SOM,,DJI,18289
2012,,SDN,,DJI,6
2012,,HTI,,DOM,750
2012,,SYR,,DOM,7
2012,,AFG,,ECU,113
2012,,ALB,,ECU,6
2012,,ARM,,ECU,5
2012,,BRA,,ECU,5
2012,,CHN,,ECU,12
2012,,CHL,,ECU,5
2012,,COG,,ECU,5
2012,,COL,,ECU,122964
2012,,CUB,,ECU,230
2012,,DOM,,ECU,5
2012,,ERI,,ECU,11
2012,,ETH,,ECU,5
2012,,PSE,,ECU,9
2012,,GIN,,ECU,9
2012,,HTI,,ECU,27
2012,,IRN,,ECU,26
2012,,IRQ,,ECU,36
2012,,LBR,,ECU,6
2012,,LBN,,ECU,6
2012,,LKA,,ECU,15
2012,,MAR,,ECU,5
2012,,NPL,,ECU,5
2012,,NGA,,ECU,25
2012,,PAK,,ECU,29
2012,,PER,,ECU,94
2012,,RUS,,ECU,31
2012,,SLV,,ECU,5
2012,,SAU,,ECU,5
2012,Serbia & Kosovo,SRB1,,ECU,14
2012,,SOM,,ECU,7
2012,,ESP,,ECU,5
2012,,VNM,,ECU,5
2012,,SDN,,ECU,5
2012,,SYR,,ECU,11
2012,,USA,,ECU,6
2012,,UZB,,ECU,5
2012,,VEN,,ECU,7
2012,,ESH,,ECU,5
2012,,ZWE,,ECU,5
2012,,VAR,,ECU,19
2012,,ETH,,ERI,73
2012,,SOM,,ERI,3440
2012,,SDN,,ERI,62
2012,,SSD,,ERI,25
2012,,AFG,,EST,14
2012,,BLR,,EST,6
2012,,GEO,,EST,5
2012,,LKA,,EST,7
2012,,RUS,,EST,11
2012,,SOM,,EST,5
2012,,BDI,,ETH,66
2012,,COD,,ETH,582
2012,,DJI,,ETH,74
2012,,ERI,,ETH,63771
2012,,CIV,,ETH,5
2012,,KEN,,ETH,2894
2012,,RWA,,ETH,12
2012,,SOM,,ETH,223031
2012,,SDN,,ETH,27175
2012,,SSD,,ETH,58715
2012,,UGA,,ETH,20
2012,,YEM,,ETH,43
2012,,AFG,,FIN,1137
2012,,ALB,,FIN,12
2012,,DZA,,FIN,26
2012,,AGO,,FIN,223
2012,,ARM,,FIN,5
2012,,AZE,,FIN,44
2012,,BDI,,FIN,5
2012,,BGD,,FIN,26
2012,,BLR,,FIN,19
2012,,BIH,,FIN,63
2012,,KHM,,FIN,5
2012,,CHN,,FIN,82
2012,,CMR,,FIN,51
2012,,COG,,FIN,15
2012,,COD,,FIN,193
2012,,CUB,,FIN,7
2012,,ECU,,FIN,5
2012,,ERI,,FIN,16
2012,,ETH,,FIN,66
2012,,GMB,,FIN,16
2012,,GEO,,FIN,5
2012,,GHA,,FIN,33
2012,,GTM,,FIN,5
2012,,GIN,,FIN,19
2012,,HND,,FIN,5
2012,,HRV,,FIN,10
2012,,CIV,,FIN,10
2012,,IND,,FIN,11
2012,,IRN,,FIN,431
2012,,IRQ,,FIN,2797
2012,,JOR,,FIN,6
2012,,KAZ,,FIN,9
2012,,KGZ,,FIN,13
2012,,LBR,,FIN,5
2012,,LBY,,FIN,14
2012,,LBN,,FIN,11
2012,,LKA,,FIN,102
2012,,LVA,,FIN,7
2012,,MRT,,FIN,5
2012,,MKD,,FIN,9
2012,,MDA,,FIN,5
2012,,MWI,,FIN,5
2012,,MAR,,FIN,12
2012,,MMR,,FIN,16
2012,,NPL,,FIN,8
2012,,NGA,,FIN,95
2012,,PAK,,FIN,21
2012,,PER,,FIN,5
2012,,RUS,,FIN,598
2012,,RWA,,FIN,24
2012,Serbia & Kosovo,SRB1,,FIN,322
2012,,SLE,,FIN,16
2012,,SOM,,FIN,2571
2012,,SDN,,FIN,10
2012,,SYR,,FIN,218
2012,,TZA,,FIN,5
2012,,TJK,,FIN,10
2012,,TGO,,FIN,6
2012,,TUR,,FIN,198
2012,,UGA,,FIN,5
2012,,UKR,,FIN,8
2012,,UZB,,FIN,14
2012,,VEN,,FIN,5
2012,,YEM,,FIN,5
2012,,STA,,FIN,110
2012,,VAR,,FIN,95
2012,,AFG,,FRA,2590
2012,,ALB,,FRA,1762
2012,,DZA,,FRA,1264
2012,,AGO,,FRA,3258
2012,,EGY,,FRA,286
2012,,ARG,,FRA,5
2012,,ARM,,FRA,3633
2012,,AZE,,FRA,2567
2012,,BDI,,FRA,348
2012,,BEN,,FRA,21
2012,,BGD,,FRA,2834
2012,,BTN,,FRA,79
2012,,BFA,,FRA,86
2012,,BLR,,FRA,471
2012,,BOL,,FRA,40
2012,,BRA,,FRA,8
2012,,BIH,,FRA,4118
2012,,BGR,,FRA,78
2012,,KHM,,FRA,12666
2012,,CAF,,FRA,593
2012,,TCD,,FRA,1150
2012,,CHN,,FRA,1569
2012,,CHL,,FRA,75
2012,,CMR,,FRA,744
2012,,COG,,FRA,3318
2012,,COD,,FRA,12585
2012,,COM,,FRA,408
2012,,COL,,FRA,476
2012,,CUB,,FRA,122
2012,,CZE,,FRA,29
2012,,DJI,,FRA,112
2012,,DOM,,FRA,8
2012,,ECU,,FRA,32
2012,,GNQ,,FRA,31
2012,,ERI,,FRA,1316
2012,,EST,,FRA,10
2012,,ETH,,FRA,559
2012,,GAB,,FRA,27
2012,,GMB,,FRA,120
2012,,PSE,,FRA,252
2012,,GEO,,FRA,2391
2012,,DEU,,FRA,10
2012,,GHA,,FRA,551
2012,,GNB,,FRA,925
2012,,GTM,,FRA,17
2012,,GIN,,FRA,4111
2012,,GUY,,FRA,5
2012,,HTI,,FRA,3710
2012,,HRV,,FRA,77
2012,,HUN,,FRA,63
2012,,CIV,,FRA,2204
2012,,IND,,FRA,199
2012,,IDN,,FRA,7
2012,,IRN,,FRA,2172
2012,,IRQ,,FRA,2620
2012,,JAM,,FRA,6
2012,,JOR,,FRA,12
2012,,KAZ,,FRA,411
2012,,KEN,,FRA,48
2012,,KGZ,,FRA,216
2012,,KWT,,FRA,5
2012,,LAO,,FRA,7335
2012,,LBR,,FRA,227
2012,,LBY,,FRA,25
2012,,LBN,,FRA,103
2012,,LKA,,FRA,23225
2012,,LTU,,FRA,13
2012,,LVA,,FRA,44
2012,,MDG,,FRA,239
2012,,MRT,,FRA,4899
2012,,MKD,,FRA,300
2012,,MDA,,FRA,380
2012,,MEX,,FRA,8
2012,,MLI,,FRA,3428
2012,,MYS,,FRA,7
2012,,MNG,,FRA,325
2012,,MAR,,FRA,164
2012,,MOZ,,FRA,12
2012,,MNE,,FRA,56
2012,,MUS,,FRA,5
2012,,MMR,,FRA,193
2012,,NPL,,FRA,77
2012,,NER,,FRA,50
2012,,NGA,,FRA,889
2012,,PAK,,FRA,547
2012,,PRY,,FRA,5
2012,,PER,,FRA,288
2012,,POL,,FRA,173
2012,,ROU,,FRA,170
2012,,ZAF,,FRA,18
2012,,RUS,,FRA,11767
2012,,RWA,,FRA,2723
2012,,SLV,,FRA,20
2012,Serbia & Kosovo,SRB1,,FRA,11506
2012,,SEN,,FRA,551
2012,,SLE,,FRA,443
2012,,SOM,,FRA,1489
2012,,VNM,,FRA,8605
2012,,SDN,,FRA,2180
2012,,SVK,,FRA,126
2012,,SYR,,FRA,640
2012,,TJK,,FRA,28
2012,,TKM,,FRA,10
2012,,TGO,,FRA,711
2012,,TUN,,FRA,178
2012,,TUR,,FRA,10887
2012,,UGA,,FRA,61
2012,,UKR,,FRA,719
2012,,UZB,,FRA,206
2012,,VEN,,FRA,7
2012,,ESH,,FRA,52
2012,,YEM,,FRA,17
2012,,ZWE,,FRA,35
2012,,VAR,,FRA,42289
2012,,AGO,,GAB,70
2012,,BDI,,GAB,33
2012,,CAF,,GAB,5
2012,,TCD,,GAB,994
2012,,COG,,GAB,317
2012,,COD,,GAB,79
2012,,GNQ,,GAB,12
2012,,CIV,,GAB,5
2012,,LBR,,GAB,7
2012,,MRT,,GAB,15
2012,,RWA,,GAB,52
2012,,SLE,,GAB,12
2012,,SOM,,GAB,5
2012,,VNM,,GAB,5
2012,,STP,,GAB,31
2012,,SDN,,GAB,6
2012,,TGO,,GAB,13
2012,,COD,,GMB,14
2012,,CIV,,GMB,299
2012,,IRQ,,GMB,6
2012,,LBR,,GMB,325
2012,,SEN,,GMB,9042
2012,,SLE,,GMB,134
2012,,SOM,,GMB,5
2012,,TGO,,GMB,21
2012,,AFG,,GBR,9845
2012,,ALB,,GBR,1139
2012,,DZA,,GBR,636
2012,,AGO,,GBR,1156
2012,,EGY,,GBR,204
2012,,ARM,,GBR,30
2012,,AZE,,GBR,86
2012,,BHR,,GBR,101
2012,,BDI,,GBR,889
2012,,BEN,,GBR,10
2012,,BGD,,GBR,1425
2012,,BTN,,GBR,100
2012,,BFA,,GBR,6
2012,,BLR,,GBR,145
2012,,BOL,,GBR,19
2012,,BWA,,GBR,11
2012,,BRA,,GBR,9
2012,,BIH,,GBR,55
2012,,BGR,,GBR,11
2012,,CAN,,GBR,5
2012,,CAF,,GBR,5
2012,,TCD,,GBR,46
2012,,CHN,,GBR,2158
2012,,CMR,,GBR,763
2012,,COG,,GBR,500
2012,,COD,,GBR,3313
2012,,COL,,GBR,341
2012,,CUB,,GBR,16
2012,,CYP,,GBR,5
2012,,CZE,,GBR,35
2012,,ECU,,GBR,97
2012,,ERI,,GBR,9903
2012,,ETH,,GBR,1508
2012,,FJI,,GBR,8
2012,,GMB,,GBR,794
2012,,PSE,,GBR,282
2012,,GBR,,GBR,8
2012,,GEO,,GBR,66
2012,,GHA,,GBR,200
2012,,GNB,,GBR,9
2012,,GRD,,GBR,5
2012,,GTM,,GBR,5
2012,,GIN,,GBR,413
2012,,GUY,,GBR,12
2012,,HND,,GBR,16
2012,,HRV,,GBR,16
2012,,CIV,,GBR,548
2012,,IND,,GBR,347
2012,,IDN,,GBR,9
2012,,IRN,,GBR,11433
2012,,IRQ,,GBR,5755
2012,,ISR,,GBR,12
2012,,JAM,,GBR,472
2012,,JOR,,GBR,27
2012,,KAZ,,GBR,5
2012,,KEN,,GBR,469
2012,,KGZ,,GBR,21
2012,,KOR,,GBR,5
2012,,PRK,,GBR,619
2012,,KWT,,GBR,584
2012,,LBR,,GBR,307
2012,,LBY,,GBR,655
2012,,LCA,,GBR,5
2012,,LBN,,GBR,107
2012,,LKA,,GBR,4475
2012,,LTU,,GBR,7
2012,,MRT,,GBR,9
2012,,MKD,,GBR,83
2012,,MDA,,GBR,162
2012,,MDV,,GBR,9
2012,,MEX,,GBR,5
2012,,MLI,,GBR,13
2012,,MYS,,GBR,50
2012,,MWI,,GBR,171
2012,,MNG,,GBR,83
2012,,MAR,,GBR,91
2012,,MOZ,,GBR,5
2012,,MUS,,GBR,25
2012,,MMR,,GBR,863
2012,,NAM,,GBR,5
2012,,NPL,,GBR,119
2012,,NER,,GBR,5
2012,,NGA,,GBR,1166
2012,,OMN,,GBR,5
2012,,PAK,,GBR,4751
2012,,PAN,,GBR,5
2012,,PER,,GBR,5
2012,,PHL,,GBR,5
2012,,POL,,GBR,51
2012,,ROU,,GBR,233
2012,,ZAF,,GBR,119
2012,,RUS,,GBR,1106
2012,,RWA,,GBR,431
2012,,SLV,,GBR,5
2012,,SAU,,GBR,37
2012,Serbia & Kosovo,SRB1,,GBR,2328
2012,,SEN,,GBR,42
2012,,SLE,,GBR,640
2012,,SOM,,GBR,15134
2012,,VNM,,GBR,908
2012,,SDN,,GBR,3750
2012,,SWZ,,GBR,15
2012,,SYR,,GBR,1717
2012,,TZA,,GBR,84
2012,,THA,,GBR,25
2012,,TJK,,GBR,5
2012,,TKM,,GBR,37
2012,,TGO,,GBR,48
2012,,TTO,,GBR,22
2012,,TUN,,GBR,32
2012,,TUR,,GBR,4171
2012,,ARE,,GBR,7
2012,,UGA,,GBR,1269
2012,,UKR,,GBR,192
2012,,USA,,GBR,14
2012,,UZB,,GBR,52
2012,,VCT,,GBR,5
2012,,VEN,,GBR,17
2012,,ESH,,GBR,6
2012,,YEM,,GBR,209
2012,,ZMB,,GBR,39
2012,,ZWE,,GBR,12158
2012,,STA,,GBR,727
2012,,VAR,,GBR,34252
2012,,AFG,,GEO,5
2012,,IRQ,,GEO,20
2012,,LKA,,GEO,5
2012,,RUS,,GEO,293
2012,,SYR,,GEO,141
2012,,TJK,,GEO,5
2012,,AFG,,DEU,31746
2012,,ALB,,DEU,2201
2012,,DZA,,DEU,2198
2012,,AGO,,DEU,3041
2012,,EGY,,DEU,860
2012,,ARG,,DEU,38
2012,,ARM,,DEU,4419
2012,,AUS,,DEU,36
2012,,AUT,,DEU,5
2012,,AZE,,DEU,6575
2012,,BHR,,DEU,49
2012,,BDI,,DEU,105
2012,,BEL,,DEU,7
2012,,BEN,,DEU,183
2012,,BGD,,DEU,913
2012,,BTN,,DEU,74
2012,,BFA,,DEU,197
2012,,BLR,,DEU,1989
2012,,BOL,,DEU,26
2012,,BRA,,DEU,163
2012,,BIH,,DEU,23460
2012,,BGR,,DEU,181
2012,,KHM,,DEU,164
2012,,CAN,,DEU,53
2012,,CAF,,DEU,12
2012,,TCD,,DEU,44
2012,,CHN,,DEU,3815
2012,,CHL,,DEU,396
2012,,CMR,,DEU,1244
2012,,COG,,DEU,518
2012,,COD,,DEU,5206
2012,,COM,,DEU,11
2012,,COL,,DEU,241
2012,,CRI,,DEU,12
2012,,CUB,,DEU,364
2012,,CPV,,DEU,5
2012,,CZE,,DEU,165
2012,,DJI,,DEU,5
2012,,DOM,,DEU,42
2012,,ECU,,DEU,133
2012,,GNQ,,DEU,26
2012,,ERI,,DEU,4836
2012,,EST,,DEU,78
2012,,ETH,,DEU,4538
2012,,FRA,,DEU,7
2012,,GAB,,DEU,11
2012,,GMB,,DEU,502
2012,,GBR,,DEU,7
2012,,GEO,,DEU,2202
2012,,GHA,,DEU,4323
2012,,GNB,,DEU,39
2012,,GRC,,DEU,5
2012,,GTM,,DEU,6
2012,,GIN,,DEU,756
2012,,HTI,,DEU,45
2012,,HND,,DEU,24
2012,,HRV,,DEU,4614
2012,,HUN,,DEU,121
2012,,CIV,,DEU,491
2012,,IND,,DEU,2796
2012,,IDN,,DEU,130
2012,,IRN,,DEU,21629
2012,,IRQ,,DEU,49829
2012,,ISR,,DEU,325
2012,,ITA,,DEU,11
2012,,JAM,,DEU,13
2012,,JOR,,DEU,847
2012,,JPN,,DEU,136
2012,,KAZ,,DEU,1627
2012,,KEN,,DEU,365
2012,,KGZ,,DEU,1509
2012,,KOR,,DEU,187
2012,,PRK,,DEU,138
2012,,KWT,,DEU,267
2012,,LAO,,DEU,174
2012,,LBR,,DEU,284
2012,,LBY,,DEU,2280
2012,,LBN,,DEU,11819
2012,,LKA,,DEU,11672
2012,,LTU,,DEU,244
2012,,LVA,,DEU,414
2012,,MDG,,DEU,13
2012,,MRT,,DEU,49
2012,,MKD,,DEU,6175
2012,,MDA,,DEU,3988
2012,,MEX,,DEU,42
2012,,MLI,,DEU,86
2012,,MYS,,DEU,33
2012,,MWI,,DEU,5
2012,,MNG,,DEU,215
2012,,MAR,,DEU,1454
2012,,MOZ,,DEU,109
2012,,MNE,,DEU,3762
2012,,MMR,,DEU,813
2012,,NAM,,DEU,10
2012,,NPL,,DEU,349
2012,,NLD,,DEU,13
2012,,NER,,DEU,212
2012,,NIC,,DEU,5
2012,,NGA,,DEU,2833
2012,,NZL,,DEU,14
2012,,OMN,,DEU,45
2012,,PAK,,DEU,6943
2012,,PAN,,DEU,5
2012,,PRY,,DEU,8
2012,,PER,,DEU,195
2012,,PHL,,DEU,249
2012,,POL,,DEU,737
2012,,PRT,,DEU,5
2012,,QAT,,DEU,109
2012,,ROU,,DEU,492
2012,,ZAF,,DEU,49
2012,,RUS,,DEU,40204
2012,,RWA,,DEU,217
2012,,SLV,,DEU,19
2012,,SAU,,DEU,394
2012,Serbia & Kosovo,SRB1,,DEU,113809
2012,,SEN,,DEU,154
2012,,SYC,,DEU,5
2012,,SGP,,DEU,9
2012,,SLE,,DEU,749
2012,,SOM,,DEU,3634
2012,,ESP,,DEU,10
2012,,VNM,,DEU,23799
2012,,SDN,,DEU,575
2012,,SSD,,DEU,6
2012,,SVK,,DEU,27
2012,,SVN,,DEU,12
2012,,SWE,,DEU,5
2012,,CHE,,DEU,5
2012,,SYR,,DEU,18165
2012,,TZA,,DEU,33
2012,,THA,,DEU,210
2012,,TJK,,DEU,146
2012,,TKM,,DEU,195
2012,,TGO,,DEU,3905
2012,,TTO,,DEU,5
2012,,TUN,,DEU,747
2012,,TUR,,DEU,90773
2012,,ARE,,DEU,510
2012,,UGA,,DEU,272
2012,,UKR,,DEU,20059
2012,,URY,,DEU,9
2012,,USA,,DEU,350
2012,,UZB,,DEU,2200
2012,,VEN,,DEU,30
2012,,YEM,,DEU,481
2012,,ZMB,,DEU,16
2012,,ZWE,,DEU,59
2012,,STA,,DEU,5359
2012,,VAR,,DEU,13338
2012,,TCD,,GHA,5
2012,,CMR,,GHA,5
2012,,COG,,GHA,11
2012,,COD,,GHA,27
2012,,ETH,,GHA,5
2012,,CIV,,GHA,8699
2012,,LBR,,GHA,5156
2012,,RWA,,GHA,26
2012,,SLE,,GHA,153
2012,,SOM,,GHA,21
2012,,SDN,,GHA,202
2012,,TGO,,GHA,1702
2012,,BDI,,GNB,9
2012,,COD,,GNB,6
2012,,GMB,,GNB,5
2012,,GIN,,GNB,11
2012,,CIV,,GNB,21
2012,,LBR,,GNB,6
2012,,SEN,,GNB,7700
2012,,SLE,,GNB,22
2012,,AFG,,GRC,343
2012,,ALB,,GRC,13
2012,,EGY,,GRC,5
2012,,ARM,,GRC,5
2012,,AZE,,GRC,9
2012,,BDI,,GRC,5
2012,,BGD,,GRC,14
2012,,BFA,,GRC,5
2012,,CAF,,GRC,10
2012,,CHN,,GRC,6
2012,,CMR,,GRC,11
2012,,COG,,GRC,6
2012,,COD,,GRC,27
2012,,ERI,,GRC,7
2012,,ETH,,GRC,13
2012,,PSE,,GRC,6
2012,,GEO,,GRC,31
2012,,GHA,,GRC,7
2012,,GIN,,GRC,11
2012,,CIV,,GRC,13
2012,,IRN,,GRC,254
2012,,IRQ,,GRC,838
2012,,LBY,,GRC,9
2012,,LBN,,GRC,5
2012,,LKA,,GRC,7
2012,,MAR,,GRC,5
2012,,MMR,,GRC,6
2012,,NGA,,GRC,49
2012,,PAK,,GRC,19
2012,,RUS,,GRC,14
2012,,RWA,,GRC,5
2012,Serbia & Kosovo,SRB1,,GRC,5
2012,,SLE,,GRC,5
2012,,SOM,,GRC,38
2012,,VNM,,GRC,5
2012,,SDN,,GRC,44
2012,,SYR,,GRC,20
2012,,TUR,,GRC,71
2012,,UGA,,GRC,6
2012,,UKR,,GRC,5
2012,,UZB,,GRC,17
2012,,VAR,,GRC,116
2012,,COL,,GTM,7
2012,,CUB,,GTM,5
2012,,HND,,GTM,5
2012,,NIC,,GTM,104
2012,,SLV,,GTM,36
2012,,BDI,,GIN,7
2012,,CAF,,GIN,5
2012,,COG,,GIN,12
2012,,COD,,GIN,40
2012,,CIV,,GIN,6552
2012,,LBR,,GIN,3520
2012,,MLI,,GIN,26
2012,,NGA,,GIN,5
2012,,RWA,,GIN,17
2012,,SLE,,GIN,171
2012,,TGO,,GIN,9
2012,,UGA,,GIN,5
2012,,COD,,GUY,7
2012,,AFG,,HKG,7
2012,,PSE,,HKG,8
2012,,CIV,,HKG,5
2012,,LBR,,HKG,5
2012,,LKA,,HKG,29
2012,,NPL,,HKG,5
2012,,PAK,,HKG,18
2012,,SOM,,HKG,21
2012,,VNM,,HKG,7
2012,,COL,,HND,5
2012,,HTI,,HND,6
2012,,IRN,,HND,5
2012,,AFG,,HRV,19
2012,,BIH,,HRV,439
2012,,COG,,HRV,5
